index,SequenceA,SequenceB,SCI
5706,AP003189.2_159236-159062,U32832.1_9495-9319,1.09756097560976
5707,AY165236.1_234-285,AF443099.1_1450-1501,0.96780303030303
5708,M11544.1_4-118,M24954.1_1-119,1.23647798742138
5709,AF231765.1_393-644,AY055170.1_299-550,1.00306748466258
5710,X12889.1_644-572,X54300.1_105-177,1.12842105263158
5711,M16863.1_456-385,Z35950.1_5070-5141,1.12670565302144
5712,J00642.1_462-533,AL023288.2_21768-21839,1.14473684210526
5713,Z00044.1_12700-12613,AJ277126.1_35792-35885,0.871666666666667
5714,AF414006.1_702-819,U88824.1_41-159,0.879310344827586
5715,AF541919.1_382-632,AF268065.1_393-644,0.992014742014742
5716,X80245.1_11535-11604,X55514.2_3696-3624,1.28991596638655
5717,X13034.1_1-119,D00059.1_1-118,1.19948849104859
5718,V00711.1_3842-3772,X00181.1_495-582,0.808712121212121
5719,AY165195.1_226-277,AF408627.1_1519-1570,1.01894736842105
5720,AF499642.1_1-91,AF499635.1_1-91,0.993065187239944
5721,X61068.1_1364-1437,J01373.1_73-144,1.08173913043478
5722,J04815.1_10228-10159,AE005611.1_1614-1687,1.07590132827324
5723,AE008731.1_705-777,M16912.1_86-157,1.27272727272727
5724,M22650.1_459-527,M20958.1_1-80,1.19346049046322
5725,AC008443.10_8240-8321,M86501.1_1024-1090,1.14028056112224
5726,Y00131.1_944-1108,X14414.1_152-312,0.93561532192339
5727,AE000524.1_4105-4007,AE002450.1_10937-10840,1.27023498694517
5728,AJ276595.1_14-127,AF110976.1_182-300,0.942675159235669
5729,AL939107.1_133849-134073,AE004721.1_1433-1242,0.798686868686869
5730,AJ536619.1_206-152,D00685.1_1-46,1.05821917808219
5731,Z74072.1_3173-3245,AC009461.5_128651-128579,1.12522361359571
5732,AY055171.1_300-551,L76401.1_374-625,0.972651605231867
5733,AF026213.1_13358-13277,AF070678.1_91-163,0.985096870342772
5734,AL591976.1_186683-186486,AP001518.1_272531-272358,1.00282485875706
5735,AY165283.1_224-275,AJ313410.1_52-103,0.964143426294821
5736,X08003.1_3-119,X00866.1_1-119,1.23255813953488
5737,AJ005319.1_56-3,M83545.1_56-3,1.05390835579515
5738,X00993.1_1-119,D90253.1_251-366,1.05454545454545
5739,X00687.1_1-119,D16558.1_6715-6832,1.11668484187568
5740,X04465.1_29596-29669,J04502.1_2903-2830,1.22107438016529
5741,AJ271079.2_114727-114656,M23363.1_611-683,1.16262975778547
5742,D31721.1_1-255,D29818.1_1-341,0.833057851239669
5743,X00067.1_1-119,K02344.1_1-118,1.10672853828306
5744,X06837.1_1-119,X00475.1_121-239,1.11310782241015
5745,M59827.1_771-934,X69332.1_1-142,0.903945111492281
5746,X99772.1_9544-9611,X56006.1_1-72,1.28526645768025
5747,AB042493.1_65-148,AY451108.1_148-231,0.806366047745358
5748,X05534.1_1-118,M34776.1_2-116,1.08869179600887
5749,AF083069.1_1-90,AF499643.1_1-90,1.00554016620499
5750,S76009.1_35-113,AF368293.1_121-224,1.123259762309
5751,AE015942.1_117166-117273,AL596168.1_161626-161717,0.840723981900452
5752,U22383.1_8197-8124,M14092.1_414-480,1.16891891891892
5753,AF484502.1_1293-1344,AF349402.1_33-84,0.971098265895954
5754,L76400.1_358-609,AF029859.2_394-645,0.957616707616708
5755,AJ313394.1_51-102,AF492624.1_1455-1506,1.02016129032258
5756,D11467.1_6989-6916,M68929.1_48611-48684,1.09128630705394
5757,AF156845.1_30-81,AY358046.1_1293-1344,0.973637961335677
5758,U00006.1_98763-98567,AF269536.1_680-500,0.828924162257496
5759,AF538306.1_853-936,AF326149.1_55-138,0.850877192982456
5760,AE015526.1_127-357,AE016787.1_55358-55152,0.778272604588394
5761,BX321856.1_50120-50227,AP005031.1_220043-219938,0.586340206185567
5762,AY304891.1_1283-1334,AY237165.1_1437-1488,0.881612090680101
5763,AY371144.1_59-142,AY451090.1_148-231,0.817663817663818
5764,D00825.1_1043-1079,D87362.1_1041-1076,1.00210526315789
5765,X55260.1_3-119,Z50058.1_3-119,0.979302832244009
5766,AF030947.1_65-148,U56339.1_89-172,0.935135135135135
5767,X15613.1_1813-1875,X55514.2_4416-4343,1.16845878136201
5768,AY371151.1_1284-1335,L11789.1_1281-1332,1.08695652173913
5769,D13620.1_3-119,Z50055.1_3-119,0.923937360178971
5770,AJ277126.1_2879-2953,AF029891.1_4522-4594,1.03448275862069
5771,D10528.1_1-121,M36312.1_2-120,1.17295188556567
5772,AB034861.1_75-158,AJ437049.1_65-148,0.933014354066986
5773,AP004597.1_128487-128378,AE017002.1_74863-74734,1.00387096774194
5774,V00476.1_1-119,M32519.1_4-118,1.09897610921502
5775,AF457068.1_8754-8809,AF462788.1_744-799,1.13882863340564
5776,X03481.1_524-600,X57546.1_2817-2907,0.680916030534351
5777,X61592.1_1-374,AY190457.1_1-181,0.65439205955335
5778,D64004.1_130312-130407,AE017266.1_253265-253367,0.754863813229572
5779,AF116561.1_5902-6018,M16173.1_3-119,0.935244161358811
5780,AF470705.1_65-148,AF386028.1_65-148,0.776595744680851
5781,AE007798.1_8173-8025,AF109218.1_4405-4502,0.794747474747475
5782,X61674.1_1095-1008,AE005611.1_1749-1821,0.984641638225256
5783,L38348.1_1-288,Z84240.1_1-250,0.854378818737271
5784,X55033.1_412-483,AJ011856.1_70824-70908,1.14018691588785
5785,Z29101.1_1-302,Z34533.1_38786-39082,1.10505385252693
5786,X13236.1_1000-1025,X71389.1_882-907,1.10989010989011
5787,M34764.1_3-118,AJ131601.1_3-115,0.977586206896552
5788,AJ313403.1_52-103,Y13196.1_1290-1341,1.0379746835443
5789,AF065404.1_6521-6444,AJ277126.1_9249-9325,0.850174216027875
5790,M10358.1_2-120,M33891.1_4-123,1.06776180698152
5791,X07395.1_103-176,AB035923.1_6106-6178,1.11812297734628
5792,D13451.1_2-185,AF041287.1_1-191,0.875739644970414
5793,M55514.1_2727-2840,U06156.1_1880-1993,0.951909476661952
5794,X62860.1_3-123,L27166.1_1-122,1.09050772626932
5795,X04815.1_1-81,X03715.1_589-662,1.13219616204691
5796,M73768.1_361-517,X14417.1_177-340,0.840161943319838
5797,U69593.1_240-356,AF042100.1_691-809,0.954794520547945
5798,X16888.1_255-184,AB042240.3_6758-6687,1.18717948717949
5799,M16170.1_3-119,X06688.1_3-118,1.0573476702509
5800,AF016404.1_2636-2555,AF041468.1_40566-40494,1.2148288973384
5801,Z50075.1_3-119,X59479.1_518-634,0.916951080773606
5802,AP000423.1_1844-1752,X04465.1_79649-79574,0.857387580299786
5803,X03154.1_110-183,X62566.1_248-320,1.07198443579767
5804,K01392.1_4435-4495,D00435.1_4364-4424,0.975308641975308
5805,L25918.1_1-181,X15936.1_256-455,0.985808339429408
5806,U80519.1_421-519,AF239651.1_517-615,0.869918699186992
5807,AE005997.1_1861-1775,AP005336.1_137993-137899,0.865210608424337
5808,L08897.1_5770-5874,X02260.1_3-117,1.06811279826464
5809,AB081743.1_65-148,AB115526.1_65-148,0.931578947368421
5810,AF200692.2_21112-21025,X77508.1_2333-2408,0.726881720430107
5811,AY173957.1_8891-8947,AY047305.1_454-510,1.00860585197935
5812,X00068.1_1-119,K02354.1_1-118,1.12962962962963
5813,AB034889.1_65-148,AY371135.1_59-142,0.891414141414141
5814,AF119820.1_876-959,AF086817.1_853-936,0.864168618266979
5815,AJ247116.1_133-53,M33000.1_55-110,0.904805491990847
5816,AF170503.1_280-333,AJ241831.1_281-334,1.10967741935484
5817,AJ005312.1_282-335,AJ241838.1_56-3,1.08805031446541
5818,AP005347.1_94118-94281,AE017028.1_108421-108293,0.853714285714286
5819,M20942.1_1-73,M26977.1_557-628,1.13953488372093
5820,X02253.1_3-118,X55697.1_1-119,1.14774281805746
5821,AP001512.1_161758-161939,AP005033.1_201735-201896,0.640485829959514
5822,AF361871.1_61-144,AY451081.1_148-231,0.899262899262899
5823,AF070520.1_2088-2190,AE017200.1_98337-98247,0.762645914396887
5824,AE009726.1_9564-9351,AE017252.1_282498-282294,0.763973313565604
5825,AF450096.1_1526-1577,L11801.1_1299-1350,0.920408163265306
5826,X03415.1_1030-1100,AJ130737.1_1761-1840,0.799621928166351
5827,D00627.1_7329-7452,AF311939.1_7276-7397,1.0140127388535
5828,AJ405950.1_1-52,AY519071.1_46-97,1.046904315197
5829,AJ293918.1_4440-4500,D00627.1_4412-4472,1.02724795640327
5830,AF349347.1_33-84,AF005494.1_1413-1464,0.966426858513189
5831,X02217.1_416-488,X05394.1_803-733,1.10671936758893
5832,AE006044.1_6136-6252,BX640439.1_206557-206676,0.723300970873786
5833,AE017037.1_59439-59627,AE017277.1_42695-42883,1.02312775330396
5834,AY371131.1_1275-1326,AY304898.1_1280-1331,0.946257197696737
5835,AP003186.2_120108-120002,AE016761.1_247677-247799,1.00833333333333
5836,X00994.1_1-119,AF331021.1_183-301,1.10679611650485
5837,AE000007.2_3022-3129,M21086.1_8-123,0.938545454545454
5838,M18170.1_1-119,L27169.1_1-121,1.02439024390244
5839,AY463228.1_303-386,AB083568.1_65-148,0.837708830548926
5840,AJ291720.1_705-822,AY049711.1_73-190,0.971974522292994
5841,AF284420.1_1334-1447,X12589.1_1364-1477,0.900273224043716
5842,X05524.1_5-117,M34775.1_1-115,1.05693430656934
5843,X00071.1_1-118,X02707.1_2-120,1.15396113602392
5844,X00377.1_2-120,D13615.1_3-119,1.12265795206972
5845,AF286223.1_41-158,AF082395.1_14-134,0.953741496598639
5846,AJ011807.1_2601-2531,X16401.1_1-69,1.22063037249284
5847,AE010387.1_4828-4528,X15364.1_835-1130,0.962086582414628
5848,AL591788.1_218367-218154,AJ000758.1_1191-1370,0.746433770014556
5849,X02167.1_268-340,V00711.1_3842-3772,0.608540925266904
5850,AY184219.1_389-639,AF499637.1_391-642,0.975372650680492
5851,D11414.1_117-219,D49784.1_399-501,1.10185185185185
5852,AF391253.1_1284-1335,AY255828.1_1281-1332,1.05070422535211
5853,X00022.1_1-119,X01550.1_1-119,1.09529553679131
5854,AY206657.1_65-148,AY371155.1_59-142,0.858267716535433
5855,U14771.1_1-239,U05022.1_1-360,0.803142329020333
5856,AY181075.1_46-97,AY093603.1_1290-1341,1.03170731707317
5857,AJ271370.1_16-71,AF408632.1_22-78,1.0136186770428
5858,AE007658.1_8894-8810,AE006044.1_6136-6252,0.746796116504854
5859,AF036708.1_19036-19140,X55261.1_3-119,0.850898203592814
5860,AJ536617.1_1-40,AJ550907.1_281-333,0.988200589970502
5861,X13975.1_791-854,AF200831.1_165-97,1.91007751937984
5862,X00931.1_3-117,M60936.1_3-119,1.09132420091324
5863,AF443098.1_69-186,AF286232.1_41-158,0.918053777208707
5864,AF326335.1_1-142,AY205287.1_148-4,1.05427251732102
5865,AF506679.1_1-231,L34382.1_1-279,0.764850270004909
5866,X00574.1_1-118,X02239.1_3-118,1.07240948813983
5867,AB074076.1_89-172,AF133821.1_1182-1265,0.802564102564103
5868,AL445564.1_265255-265358,AP005276.1_73231-73124,0.961038961038961
5869,AF386065.1_65-148,L11761.1_65-148,1.05426356589147
5870,AF457079.1_8709-8764,AF457101.1_8714-8770,1.02083333333333
5871,AY463217.1_303-386,AF533139.1_65-148,0.906976744186047
5872,X62566.1_248-320,M10217.1_7325-7260,1.08893905191874
5873,AE008747.1_6317-6401,M26978.1_826-899,1.00284495021337
5874,U32694.1_2454-2526,X12977.1_475-548,1.22377622377622
5875,J01390.1_6161-6231,AF490529.1_2769-2701,1.20461095100865
5876,AP005330.1_21939-22075,AP003361.3_30261-30389,1.07112970711297
5877,AE015944.1_6900-6723,AF193754.1_4343-4142,0.80969696969697
5878,AP001510.1_12492-12388,Z99123.2_188544-188650,1.04361370716511
5879,X00596.1_394-644,AJ295189.1_351-601,0.938138138138138
5880,U81481.1_411-509,AF070521.1_579-677,0.959435626102293
5881,M68929.1_41917-41989,X56006.1_1-72,1.27322404371585
5882,X61066.1_168-278,X00501.1_7-121,0.916448326055313
5883,D16387.1_11403-11471,AC108081.2_59868-59786,1.08779443254818
5884,AF170523.1_55-3,AJ550898.1_282-335,1.1505016722408
5885,X67736.1_4837-4923,V00158.1_694-623,1.01978417266187
5886,D86530.1_983-1033,D86536.1_983-1033,1.04683840749415
5887,X54299.1_1793-1866,U67517.1_7412-7496,1.04951856946355
5888,X60981.1_3261-3348,M86495.1_1026-1092,0.977505112474438
5889,M68929.1_41010-41093,M81726.1_5191-5288,0.809451219512195
5890,AF499635.1_390-640,AY055143.1_294-545,0.89789603960396
5891,Z69689.1_341-389,AF036393.1_119-166,0.876363636363636
5892,X13663.1_1-117,X73589.1_1-118,1.17298578199052
5893,X01536.1_1-119,M35571.1_1-119,1.06877729257642
5894,M23767.1_162-241,U67528.1_1221-1293,1.03725782414307
5895,BX571872.1_163681-163547,AL939112.1_94442-94322,0.898978433598184
5896,X15619.1_121-168,AF036754.1_91-138,0.934545454545455
5897,J01872.1_1-119,J01893.1_5-114,0.99646017699115
5898,M58385.1_5-116,X05534.1_1-118,1.03452527743527
5899,AY167103.1_375-626,AJ295196.1_354-605,0.999409332545777
5900,AE016770.1_235405-235209,AP005082.1_169934-170112,0.90117994100295
5901,X01749.1_448-581,M14386.1_106-268,0.864738805970149
5902,X73589.1_1-118,X00377.1_2-120,1.11974789915966
5903,AF386055.1_65-148,AF193277.1_230-313,0.943342776203966
5904,AF212282.1_1212-1263,AY206652.1_1281-1332,1.00175131348511
5905,AL928834.15_122517-122464,AB001857.1_170-224,0.844444444444444
5906,AL591782.1_259929-260027,AE000524.1_4105-4007,1.23809523809524
5907,X55255.1_4-120,Z50054.1_4-120,0.912679425837321
5908,AB042239.3_9807-9660,AE017272.1_195611-195716,0.636085626911315
5909,AF073400.1_1-82,AY288900.1_65-148,1.0
5910,D16192.1_1043-1079,D50409.1_9399-9434,0.92827868852459
5911,AE003628.2_106178-106240,X03920.1_1172-1235,0.809352517985612
5912,M68929.1_41917-41989,X04465.1_112638-112565,0.983086680761099
5913,AJ011856.1_70824-70908,M20952.1_1-71,1.10838445807771
5914,AE015942.1_292435-292345,AE008071.1_8501-8413,0.689655172413793
5915,AJ536614.1_206-152,AJ536620.1_1-40,0.96524064171123
5916,AY118159.1_400-483,AJ249238.1_65-148,0.936507936507936
5917,M24954.1_1-119,AJ131601.1_3-115,1.15927977839335
5918,AF418325.1_66-149,U29409.1_65-148,0.840108401084011
5919,X07922.1_12-85,Y00125.1_116-196,1.06616257088847
5920,AY162223.1_856-939,U29260.1_65-148,0.926829268292683
5921,X06835.1_1-119,M35574.1_1-119,1.11732605729877
5922,X01618.1_1-119,Z50062.1_3-119,1.20661521499449
5923,AJ006314.1_1-234,AY190406.1_1-181,0.781631342324984
5924,AF533134.1_65-148,AF491236.1_65-148,0.997584541062802
5925,AB081345.1_266-518,AF081485.1_394-644,1.00174418604651
5926,AJ235316.1_1023-1090,AB035923.1_6106-6178,1.34388489208633
5927,M34911.1_4-118,X52298.1_2-113,1.11111111111111
5928,AJ277126.1_2879-2953,U77945.1_1848-1919,0.935593220338983
5929,AF081485.1_4369-4429,K01392.1_4435-4495,1.0064308681672
5930,AY145958.1_1-213,AY188092.1_3-196,0.851234567901235
5931,AY446063.1_1-272,AY070180.1_1-277,0.89481409001957
5932,AF169670.1_305-556,X90723.2_393-644,0.954572986069049
5933,M12856.1_361-551,X54113.1_230-415,1.06124542124542
5934,AY188152.1_2-196,AF034628.1_2-253,0.873878923766816
5935,X16758.1_1-74,AF166114.1_53704-53775,1.21701388888889
5936,AY451185.1_148-231,AF491246.1_65-148,0.922693266832918
5937,Y00055.1_4327-4494,AL049755.2_30863-31016,0.772991850989523
5938,AB042524.1_9391-9458,AF493542.1_6654-6722,1.30252100840336
5939,AY271690.1_862-945,AB078711.1_65-148,0.864734299516908
5940,J01435.1_2804-2867,X54300.1_29-102,1.3948275862069
5941,AY434118.1_2-196,AY145926.1_2-206,0.913128674069236
5942,AF462787.1_738-793,S76651.1_455-511,1.10560344827586
5943,AY118160.1_125-223,L28902.1_464-562,0.941880341880342
5944,AF468917.1_611-763,AY029385.1_986-1138,0.938393839383938
5945,V00654.1_4197-4265,AE008837.1_3449-3522,1.10810810810811
5946,AY178917.1_20-103,AB034900.1_65-148,0.814655172413793
5947,X57046.1_121-203,X03240.1_1-65,0.882119205298013
5948,AB115518.1_65-148,AF030954.1_65-148,0.85042735042735
5949,X02258.1_3-117,X08003.1_3-119,1.07657142857143
5950,D00547.1_242-315,X15901.1_105074-105153,1.19031141868512
5951,M10217.1_11492-11561,J01435.1_6776-6846,1.18631178707224
5952,AL591977.1_131463-131588,AP001515.2_285845-285727,0.916095890410959
5953,D14420.1_2-291,AY145911.1_1-213,0.805235602094241
5954,AJ131593.1_3-115,L27162.1_2-122,1.00952380952381
5955,AF057153.1_1-237,L27902.1_1-231,0.804456824512535
5956,U45329.1_408-194,AP001509.1_273579-273768,1.03491552695093
5957,X02205.1_471-542,D85272.1_587-657,1.29491525423729
5958,X12977.1_221-293,AE006696.1_291-218,1.05087209302326
5959,X54300.1_105-177,AC005783.1_27398-27326,1.17924528301887
5960,AL391016.1_2459-2530,S64977.1_800-870,1.20618556701031
5961,AB022283.1_1669-1729,Y11111.1_1260-1324,0.853333333333333
5962,M87833.1_2781-2865,AE003624.2_69897-69824,1.09393939393939
5963,AY165211.1_236-287,AF024385.1_93-144,1.00837520938023
5964,D17510.1_119065-118992,J01435.1_55-120,1.28155844155844
5965,AF408628.1_143-259,D10112.1_696-812,0.952624839948784
5966,Z29103.1_1-303,AP000001.1_48865-48571,1.00173299101412
5967,U63537.1_456-512,U72119.1_307-363,1.02230483271375
5968,AP003187.2_61536-61648,AE005906.1_7630-7499,1.1138014527845
5969,AP003190.2_76046-75937,AP003584.1_118642-118546,0.772222222222222
5970,X52312.1_235-430,X06473.1_389-584,1.02682563338301
5971,AF009070.1_31-67,D84262.1_9347-9382,1.01298701298701
5972,AF036400.1_123-167,AF036743.1_118-165,0.852272727272727
5973,X00070.1_1-118,M32519.1_4-118,1.08406113537118
5974,U62673.1_1076-1101,X72803.1_5789-5814,1.10695187165775
5975,AF484514.1_59-142,AY451144.1_147-230,0.862155388471178
5976,AJ437046.1_1295-1346,AF156845.1_30-81,0.98811544991511
5977,AY253317.1_1278-1329,AY165253.1_130-181,1.05473684210526
5978,AE015710.1_12073-11979,AE008184.1_8540-8430,0.740677966101695
5979,AF096651.1_518-616,L28904.1_462-560,0.908940397350993
5980,AC009395.7_99012-98941,X15768.1_134-207,1.10664335664336
5981,BX842577.1_344356-344453,AE015942.1_117166-117273,0.868940754039497
5982,X61594.1_1-374,AY434151.1_2-196,0.722909450766947
5983,AP002997.2_104964-105169,AJ000758.1_1191-1370,0.842233009708738
5984,AC005496.3_78625-78498,AE017265.1_218427-218529,0.732988357050453
5985,X05528.1_1-121,M28975.1_65-183,1.01020408163265
5986,U32795.1_4504-4603,D11413.1_118-216,1.11387559808612
5987,U73090.1_314-365,AF119819.1_2102-2153,1.04115226337449
5988,AJ276209.1_792-890,AE017326.1_175321-175412,1.03268292682927
5989,AE003437.3_282636-282708,AF314016.1_365-435,1.2544731610338
5990,L37446.1_4-117,K01389.1_140-255,0.885449735449735
5991,AY173956.1_1338-1389,U29407.1_1293-1344,1.04460966542751
5992,AC005496.3_78625-78498,AF264948.1_14680-14561,0.609633027522936
5993,X80212.2_2104-2256,AB021684.1_14108-14260,0.938775510204082
5994,AL132709.5_128363-128289,AL132709.5_131508-131439,0.764705882352941
5995,AF170549.1_383-438,AF408632.1_9099-9155,1.00431034482759
5996,AY358068.1_1284-1335,AB097866.1_1400-1451,0.965451055662188
5997,AB074052.1_80-163,U29413.1_65-148,0.937293729372937
5998,AF146728.1_1429-1480,AB078700.1_1281-1332,1.08955223880597
5999,X61063.1_119-188,X15768.1_134-207,1.25349301397206
6000,L76413.1_391-642,U77070.1_391-641,0.950242718446602
6001,AY463231.1_1520-1571,AF024256.1_120-171,1.01694915254237
6002,AF084692.1_65-148,AY451143.1_147-230,1.05351170568562
6003,AF041267.1_1-191,AF238482.1_1-356,0.774744027303754
6004,AC006449.19_196857-196784,AF493542.1_2517-2451,1.14959016393443
6005,M89651.1_39808-39722,X53443.1_135-206,0.876729559748428
6006,AF543976.1_38-121,AY134934.1_65-148,0.817955112219451
6007,U38284.1_1-202,D31602.1_1-341,0.723483094025012
6008,AY070169.1_1-302,AY146053.1_1-206,0.757592190889371
6009,AF286236.1_77-175,U24478.1_452-550,0.817275747508306
6010,M11544.1_4-118,X02731.1_3-119,1.02088772845953
6011,BX664748.7_61234-61180,AC146543.2_7696-7640,0.773148148148148
6012,AE005997.1_1861-1775,AE006003.1_9660-9572,0.917037037037037
6013,X02205.1_746-816,AP002983.1_121-48,1.21448467966574
6014,M63574.1_1465-1528,AY119185.1_838-902,1.20212765957447
6015,L76411.1_391-642,AF462418.1_389-639,0.981291490645745
6016,X78860.1_2-193,AF217295.1_1-256,0.787573964497041
6017,J04815.1_2041-2109,J01404.1_5140-5204,1.31122448979592
6018,AF041296.1_1-191,AY188142.1_2-196,0.859673024523161
6019,L27902.1_1-231,AF506663.1_1-222,0.98715801228364
6020,AE012834.1_3852-3958,AF269983.1_571-671,0.966412213740458
6021,AB057604.1_1720-1756,D14853.1_9321-9357,1.00189753320683
6022,AY134950.1_65-148,AY134913.1_65-148,0.963068181818182
6023,M22764.1_167-240,AF070678.1_91-163,1.16425992779783
6024,AJ316582.1_73932-73872,X72287.1_717-859,0.694076655052265
6025,AL596166.1_112469-112272,AP003187.2_139222-139393,0.990435706695005
6026,AE003745.3_24660-24823,AC006665.1_5230-5065,0.927769110764431
6027,AE017007.1_287994-288186,AE004127.1_7715-7538,1.08434650455927
6028,X58912.1_148-266,X03567.1_108-226,1.14447236180905
6029,X13975.1_39-104,K00462.1_57-128,1.07246376811594
6030,M34774.1_2-116,AJ131600.1_3-115,0.995620437956204
6031,AP004594.1_205048-204933,AE017006.1_104897-105002,1.04430379746835
6032,AE007648.1_1506-1693,AF010496.1_39869-39652,0.819822485207101
6033,AY247251.1_104-187,AF443075.1_230-313,0.921511627906977
6034,AY371138.1_1272-1323,AY140164.1_1155-1204,0.97907949790795
6035,BX572605.1_160670-160756,BX640445.1_160210-160126,0.949044585987261
6036,X04465.1_71857-71924,U41288.1_3118-3192,1.01909307875895
